sample_id,site_id,site_name,qW,Total_Power
6743,1,Perth_49,0.840000,3971106.720000
6744,1,Perth_49,0.840000,3971106.720000
6745,1,Perth_49,0.840000,3971106.720000
6746,1,Perth_49,0.840000,3971106.720000
6747,1,Perth_49,0.840000,3971106.720000
6748,1,Perth_49,0.840000,3971106.720000
6749,1,Perth_49,0.840000,3971106.720000
6750,1,Perth_49,0.840000,3971106.720000
6751,1,Perth_49,0.840000,3971106.720000
6752,1,Perth_49,0.840000,3971106.720000
6753,1,Perth_49,0.840000,3971106.720000
6754,1,Perth_49,0.840000,3971106.720000
6755,1,Perth_49,0.840000,3971106.720000
6756,1,Perth_49,0.840000,3971106.720000
6757,1,Perth_49,0.840000,3975515.020000
6758,1,Perth_49,0.840000,3975515.020000
6759,1,Perth_49,0.840000,3981280.380000
6760,1,Perth_49,0.840000,3981280.380000
6761,1,Perth_49,0.840000,3981280.380000
6762,1,Perth_49,0.840000,3984503.800000
6763,1,Perth_49,0.840000,3984503.800000
6764,1,Perth_49,0.840000,3984503.800000
6765,1,Perth_49,0.840000,3984503.800000
6766,1,Perth_49,0.840000,3984503.800000
6767,1,Perth_49,0.840000,3984503.800000
6768,1,Perth_49,0.840000,3984503.800000
6769,1,Perth_49,0.840000,3984503.800000
6770,1,Perth_49,0.840000,3984503.800000
6771,1,Perth_49,0.840000,3987392.430000
6772,1,Perth_49,0.840000,3987392.430000
6773,1,Perth_49,0.840000,3988060.820000
6774,1,Perth_49,0.840000,3988060.820000
6775,1,Perth_49,0.840000,3988060.820000
6776,1,Perth_49,0.840000,3988060.820000
6777,1,Perth_49,0.840000,3988060.820000
6778,1,Perth_49,0.850000,3993009.720000
6779,1,Perth_49,0.850000,3993009.720000
6780,1,Perth_49,0.850000,3993009.720000
6781,1,Perth_49,0.850000,3993009.720000
6782,1,Perth_49,0.850000,3993009.720000
6783,1,Perth_49,0.850000,3993009.720000
6784,1,Perth_49,0.850000,3993009.720000
6785,1,Perth_49,0.850000,3995065.920000
6786,1,Perth_49,0.850000,3995065.920000
6787,1,Perth_49,0.850000,3995065.920000
6788,1,Perth_49,0.850000,3995065.920000
6789,1,Perth_49,0.850000,3995065.920000
6790,1,Perth_49,0.850000,3995065.920000
6791,1,Perth_49,0.850000,3995065.920000
6792,1,Perth_49,0.850000,3995065.920000
6793,1,Perth_49,0.850000,3995065.920000
6794,1,Perth_49,0.850000,3995065.920000
6795,1,Perth_49,0.850000,3995065.920000
6796,1,Perth_49,0.850000,3995065.920000
6797,1,Perth_49,0.850000,3995065.920000
6798,1,Perth_49,0.850000,3996933.840000
6799,1,Perth_49,0.850000,3996933.840000
6800,1,Perth_49,0.850000,3996933.840000
6801,1,Perth_49,0.850000,3996933.840000
6802,1,Perth_49,0.850000,3996933.840000
6803,1,Perth_49,0.850000,3996933.840000
6804,1,Perth_49,0.850000,3996933.840000
6805,1,Perth_49,0.850000,3999984.080000
6806,1,Perth_49,0.850000,3999984.080000
6807,1,Perth_49,0.850000,3999984.080000
6808,1,Perth_49,0.850000,3999984.080000
6809,1,Perth_49,0.850000,4000749.480000
6810,1,Perth_49,0.850000,4000749.480000
6811,1,Perth_49,0.850000,4000749.480000
6812,1,Perth_49,0.850000,4000749.480000
6813,1,Perth_49,0.850000,4000749.480000
6814,1,Perth_49,0.850000,4000749.480000
6815,1,Perth_49,0.850000,4000749.480000
6816,1,Perth_49,0.850000,4000749.480000
6817,1,Perth_49,0.850000,4000749.480000
6818,1,Perth_49,0.850000,4001969.290000
6819,1,Perth_49,0.850000,4001969.290000
6820,1,Perth_49,0.850000,4001969.290000
6821,1,Perth_49,0.850000,4001969.290000
6822,1,Perth_49,0.850000,4001969.290000
6823,1,Perth_49,0.850000,4001969.290000
6824,1,Perth_49,0.850000,4001969.290000
6825,1,Perth_49,0.850000,4001969.290000
6826,1,Perth_49,0.850000,4002536.240000
6827,1,Perth_49,0.850000,4002536.240000
6828,1,Perth_49,0.850000,4002536.240000
6829,1,Perth_49,0.850000,4002703.010000
6830,1,Perth_49,0.850000,4002703.010000
6831,1,Perth_49,0.850000,4002703.010000
6832,1,Perth_49,0.850000,4002703.010000
6833,1,Perth_49,0.850000,4002703.010000
6834,1,Perth_49,0.850000,4002703.010000
6835,1,Perth_49,0.850000,4002703.010000
6836,1,Perth_49,0.850000,4002703.010000
6837,1,Perth_49,0.850000,4002703.010000
6838,1,Perth_49,0.850000,4003333.750000
6839,1,Perth_49,0.850000,4003333.750000
6840,1,Perth_49,0.850000,4003333.750000
6841,1,Perth_49,0.850000,4003333.750000
6842,1,Perth_49,0.850000,4003333.750000
6843,1,Perth_49,0.850000,4003333.750000
6844,1,Perth_49,0.850000,4003333.750000
6845,1,Perth_49,0.850000,4003333.750000
6846,1,Perth_49,0.850000,4003333.750000
6847,1,Perth_49,0.850000,4003333.750000
6848,1,Perth_49,0.850000,4003333.750000
6849,1,Perth_49,0.850000,4005440.320000
6850,1,Perth_49,0.850000,4005440.320000
6851,1,Perth_49,0.850000,4005440.320000
6852,1,Perth_49,0.850000,4005440.320000
6853,1,Perth_49,0.850000,4005440.320000
6854,1,Perth_49,0.850000,4005440.320000
6855,1,Perth_49,0.850000,4005440.320000
6856,1,Perth_49,0.850000,4005440.320000
6857,1,Perth_49,0.850000,4005440.320000
6858,1,Perth_49,0.850000,4005440.320000
6859,1,Perth_49,0.850000,4005440.320000
6860,1,Perth_49,0.850000,4005440.320000
6861,1,Perth_49,0.850000,4005440.320000
6862,1,Perth_49,0.850000,4005440.320000
6863,1,Perth_49,0.850000,4005440.320000
6864,1,Perth_49,0.850000,4005440.320000
6865,1,Perth_49,0.850000,4005440.320000
6866,1,Perth_49,0.850000,4005440.320000
6867,1,Perth_49,0.850000,4005440.320000
6868,1,Perth_49,0.850000,4005440.320000
6869,1,Perth_49,0.850000,4005440.320000
6870,1,Perth_49,0.850000,4005440.320000
6871,1,Perth_49,0.850000,4005563.010000
6872,1,Perth_49,0.850000,4005563.010000
6873,1,Perth_49,0.850000,4005563.010000
6874,1,Perth_49,0.850000,4005563.010000
6875,1,Perth_49,0.850000,4005563.010000
6876,1,Perth_49,0.850000,4005563.010000
6877,1,Perth_49,0.850000,4005563.010000
6878,1,Perth_49,0.850000,4005563.010000
6879,1,Perth_49,0.850000,4005563.010000
6880,1,Perth_49,0.850000,4005563.010000
6881,1,Perth_49,0.850000,4005563.010000
6882,1,Perth_49,0.850000,4005563.010000
6883,1,Perth_49,0.850000,4005563.010000
6884,1,Perth_49,0.850000,4005563.010000
6885,1,Perth_49,0.850000,4005563.010000
6886,1,Perth_49,0.850000,4005563.010000
6887,1,Perth_49,0.850000,4005563.010000
6888,1,Perth_49,0.850000,4005563.010000
6889,1,Perth_49,0.850000,4005563.010000
6890,1,Perth_49,0.850000,4005563.010000
6891,1,Perth_49,0.850000,4005563.010000
6892,1,Perth_49,0.850000,4005563.010000
6893,1,Perth_49,0.850000,4005563.010000
6894,1,Perth_49,0.850000,4005563.010000
6895,1,Perth_49,0.850000,4009510.300000
6896,1,Perth_49,0.850000,4009510.300000
6897,1,Perth_49,0.850000,4009510.300000
6898,1,Perth_49,0.850000,4009510.300000
6899,1,Perth_49,0.850000,4009510.300000
6900,1,Perth_49,0.850000,4009510.300000
6901,1,Perth_49,0.850000,4009510.300000
6902,1,Perth_49,0.800000,3757081.800000
6903,1,Perth_49,0.800000,3757081.800000
6904,1,Perth_49,0.800000,3757081.800000
6905,1,Perth_49,0.800000,3757081.800000
6906,1,Perth_49,0.800000,3757081.800000
6907,1,Perth_49,0.800000,3757081.800000
6908,1,Perth_49,0.800000,3757081.800000
6909,1,Perth_49,0.800000,3757081.800000
6910,1,Perth_49,0.800000,3757081.800000
6911,1,Perth_49,0.800000,3762886.500000
6912,1,Perth_49,0.800000,3762886.500000
6913,1,Perth_49,0.800000,3762886.500000
6914,1,Perth_49,0.800000,3762886.500000
6915,1,Perth_49,0.800000,3762886.500000
6916,1,Perth_49,0.800000,3762886.500000
6917,1,Perth_49,0.800000,3762886.500000
6918,1,Perth_49,0.800000,3762886.500000
6919,1,Perth_49,0.800000,3762886.500000
6920,1,Perth_49,0.800000,3762886.500000
6921,1,Perth_49,0.800000,3762886.500000
6922,1,Perth_49,0.800000,3762886.500000
6923,1,Perth_49,0.800000,3762886.500000
6924,1,Perth_49,0.800000,3762886.500000
6925,1,Perth_49,0.800000,3762886.500000
6926,1,Perth_49,0.800000,3762886.500000
6927,1,Perth_49,0.800000,3762886.500000
6928,1,Perth_49,0.800000,3762886.500000
6929,1,Perth_49,0.800000,3762886.500000
6930,1,Perth_49,0.800000,3762886.500000
6931,1,Perth_49,0.800000,3762886.500000
6932,1,Perth_49,0.800000,3762886.500000
6933,1,Perth_49,0.800000,3762886.500000
6934,1,Perth_49,0.800000,3762886.500000
6935,1,Perth_49,0.800000,3762886.500000
6936,1,Perth_49,0.800000,3762886.500000
6937,1,Perth_49,0.800000,3762886.500000
6938,1,Perth_49,0.800000,3762886.500000
6939,1,Perth_49,0.800000,3762886.500000
6940,1,Perth_49,0.800000,3762886.500000
6941,1,Perth_49,0.800000,3762886.500000
6942,1,Perth_49,0.800000,3762886.500000
6943,1,Perth_49,0.800000,3762886.500000
6944,1,Perth_49,0.800000,3762886.500000
6945,1,Perth_49,0.800000,3762886.500000
6946,1,Perth_49,0.800000,3762886.500000
6947,1,Perth_49,0.800000,3762886.500000
6948,1,Perth_49,0.800000,3762886.500000
6949,1,Perth_49,0.800000,3762886.500000
6950,1,Perth_49,0.800000,3762886.500000
6951,1,Perth_49,0.800000,3762886.500000
6952,1,Perth_49,0.800000,3762886.500000
6953,1,Perth_49,0.800000,3762886.500000
6954,1,Perth_49,0.800000,3762886.500000
6955,1,Perth_49,0.800000,3762886.500000
6956,1,Perth_49,0.800000,3762886.500000
6957,1,Perth_49,0.800000,3762886.500000
6958,1,Perth_49,0.800000,3762886.500000
6959,1,Perth_49,0.800000,3762886.500000
6960,1,Perth_49,0.800000,3762886.500000
6961,1,Perth_49,0.800000,3762886.500000
6962,1,Perth_49,0.800000,3762886.500000
6963,1,Perth_49,0.800000,3762886.500000
6964,1,Perth_49,0.800000,3762886.500000
6965,1,Perth_49,0.800000,3762886.500000
6966,1,Perth_49,0.800000,3762886.500000
6967,1,Perth_49,0.800000,3762886.500000
6968,1,Perth_49,0.800000,3762886.500000
6969,1,Perth_49,0.800000,3762886.500000
6970,1,Perth_49,0.800000,3762886.500000
6971,1,Perth_49,0.800000,3762886.500000
6972,1,Perth_49,0.800000,3762886.500000
6973,1,Perth_49,0.800000,3762886.500000
6974,1,Perth_49,0.800000,3762886.500000
6975,1,Perth_49,0.800000,3762886.500000
6976,1,Perth_49,0.800000,3762886.500000
6977,1,Perth_49,0.800000,3762886.500000
6978,1,Perth_49,0.800000,3762886.500000
6979,1,Perth_49,0.800000,3762886.500000
6980,1,Perth_49,0.800000,3762886.500000
6981,1,Perth_49,0.800000,3762886.500000
6982,1,Perth_49,0.800000,3762886.500000
6983,1,Perth_49,0.800000,3762886.500000
6984,1,Perth_49,0.800000,3763178.500000
6985,1,Perth_49,0.800000,3763178.500000
6986,1,Perth_49,0.800000,3765657.550000
6987,1,Perth_49,0.800000,3765657.550000
6988,1,Perth_49,0.800000,3765657.550000
6989,1,Perth_49,0.800000,3765657.550000
6990,1,Perth_49,0.800000,3767998.570000
6991,1,Perth_49,0.800000,3767998.570000
6992,1,Perth_49,0.800000,3767998.570000
6993,1,Perth_49,0.800000,3767998.570000
6994,1,Perth_49,0.800000,3768702.180000
6995,1,Perth_49,0.800000,3768702.180000
6996,1,Perth_49,0.800000,3768702.180000
6997,1,Perth_49,0.800000,3774250.850000
6998,1,Perth_49,0.800000,3774421.020000
6999,1,Perth_49,0.800000,3775415.050000
7000,1,Perth_49,0.800000,3787465.950000
7001,1,Perth_49,0.800000,3787465.950000
7002,1,Perth_49,0.800000,3787465.950000
7003,1,Perth_49,0.800000,3787465.950000
7004,1,Perth_49,0.800000,3787465.950000
7005,1,Perth_49,0.800000,3793550.130000
7006,1,Perth_49,0.810000,3815321.440000
7007,1,Perth_49,0.810000,3815321.440000
7008,1,Perth_49,0.810000,3815321.440000
7009,1,Perth_49,0.810000,3815321.440000
7010,1,Perth_49,0.810000,3815321.440000
7011,1,Perth_49,0.810000,3815321.440000
7012,1,Perth_49,0.810000,3825871.870000
7013,1,Perth_49,0.810000,3825871.870000
7014,1,Perth_49,0.810000,3825871.870000
7015,1,Perth_49,0.810000,3825871.870000
7016,1,Perth_49,0.810000,3825871.870000
7017,1,Perth_49,0.810000,3825871.870000
7018,1,Perth_49,0.810000,3825871.870000
7019,1,Perth_49,0.810000,3825871.870000
7020,1,Perth_49,0.810000,3825871.870000
7021,1,Perth_49,0.810000,3825871.870000
7022,1,Perth_49,0.810000,3825871.870000
7023,1,Perth_49,0.810000,3825871.870000
7024,1,Perth_49,0.810000,3825871.870000
7025,1,Perth_49,0.810000,3825871.870000
7026,1,Perth_49,0.810000,3825871.870000
7027,1,Perth_49,0.810000,3825871.870000
7028,1,Perth_49,0.810000,3825871.870000
7029,1,Perth_49,0.810000,3825871.870000
7030,1,Perth_49,0.810000,3825871.870000
7031,1,Perth_49,0.810000,3825871.870000
7032,1,Perth_49,0.810000,3825871.870000
7033,1,Perth_49,0.810000,3825871.870000
7034,1,Perth_49,0.810000,3825871.870000
7035,1,Perth_49,0.810000,3825871.870000
7036,1,Perth_49,0.810000,3825871.870000
7037,1,Perth_49,0.810000,3825871.870000
7038,1,Perth_49,0.810000,3825871.870000
7039,1,Perth_49,0.810000,3825871.870000
7040,1,Perth_49,0.810000,3827003.850000
7041,1,Perth_49,0.810000,3827003.850000
7042,1,Perth_49,0.810000,3827003.850000
7043,1,Perth_49,0.810000,3827003.850000
7044,1,Perth_49,0.810000,3827003.850000
7045,1,Perth_49,0.810000,3830488.970000
7046,1,Perth_49,0.810000,3830488.970000
7047,1,Perth_49,0.810000,3830488.970000
7048,1,Perth_49,0.810000,3830488.970000
7049,1,Perth_49,0.810000,3830488.970000
7050,1,Perth_49,0.810000,3830488.970000
7051,1,Perth_49,0.810000,3830488.970000
7052,1,Perth_49,0.810000,3830488.970000
7053,1,Perth_49,0.810000,3830488.970000
7054,1,Perth_49,0.810000,3830488.970000
7055,1,Perth_49,0.810000,3830488.970000
7056,1,Perth_49,0.810000,3830488.970000
7057,1,Perth_49,0.810000,3830488.970000
7058,1,Perth_49,0.810000,3830488.970000
7059,1,Perth_49,0.810000,3830488.970000
7060,1,Perth_49,0.810000,3830488.970000
7061,1,Perth_49,0.810000,3830488.970000
7062,1,Perth_49,0.810000,3830488.970000
7063,1,Perth_49,0.810000,3830488.970000
7064,1,Perth_49,0.810000,3830488.970000
7065,1,Perth_49,0.810000,3830488.970000
7066,1,Perth_49,0.810000,3830488.970000
7067,1,Perth_49,0.810000,3830488.970000
7068,1,Perth_49,0.810000,3830488.970000
7069,1,Perth_49,0.810000,3830488.970000
7070,1,Perth_49,0.810000,3830488.970000
7071,1,Perth_49,0.810000,3830488.970000
7072,1,Perth_49,0.810000,3830488.970000
7073,1,Perth_49,0.810000,3830488.970000
7074,1,Perth_49,0.810000,3830488.970000
7075,1,Perth_49,0.810000,3830488.970000
7076,1,Perth_49,0.810000,3830488.970000
7077,1,Perth_49,0.810000,3830488.970000
7078,1,Perth_49,0.810000,3830488.970000
7079,1,Perth_49,0.810000,3840752.520000
7080,1,Perth_49,0.810000,3840752.520000
7081,1,Perth_49,0.810000,3842823.730000
7082,1,Perth_49,0.810000,3842823.730000
7083,1,Perth_49,0.820000,3869914.740000
7084,1,Perth_49,0.820000,3869914.740000
7085,1,Perth_49,0.820000,3869914.740000
7086,1,Perth_49,0.820000,3869914.740000
7087,1,Perth_49,0.820000,3875821.110000
7088,1,Perth_49,0.820000,3875821.110000
7089,1,Perth_49,0.820000,3875821.110000
7090,1,Perth_49,0.820000,3875821.110000
7091,1,Perth_49,0.820000,3875821.110000
7092,1,Perth_49,0.820000,3875821.110000
7093,1,Perth_49,0.820000,3875821.110000
7094,1,Perth_49,0.820000,3875821.110000
7095,1,Perth_49,0.820000,3875821.110000
7096,1,Perth_49,0.820000,3875821.110000
7097,1,Perth_49,0.820000,3875821.110000
7098,1,Perth_49,0.820000,3875821.110000
7099,1,Perth_49,0.820000,3875821.110000
7100,1,Perth_49,0.820000,3875821.110000
7101,1,Perth_49,0.820000,3875821.110000
7102,1,Perth_49,0.820000,3875821.110000
7103,1,Perth_49,0.820000,3875821.110000
7104,1,Perth_49,0.820000,3875821.110000
7105,1,Perth_49,0.820000,3875821.110000
7106,1,Perth_49,0.820000,3875821.110000
7107,1,Perth_49,0.820000,3875821.110000
7108,1,Perth_49,0.820000,3875821.110000
7109,1,Perth_49,0.820000,3875821.110000
7110,1,Perth_49,0.820000,3875821.110000
7111,1,Perth_49,0.820000,3875821.110000
7112,1,Perth_49,0.820000,3875821.110000
7113,1,Perth_49,0.820000,3875821.110000
7114,1,Perth_49,0.820000,3875821.110000
7115,1,Perth_49,0.820000,3875821.110000
7116,1,Perth_49,0.820000,3875821.110000
7117,1,Perth_49,0.820000,3875821.110000
7118,1,Perth_49,0.820000,3875821.110000
7119,1,Perth_49,0.820000,3875821.110000
7120,1,Perth_49,0.820000,3875821.110000
7121,1,Perth_49,0.820000,3875821.110000
7122,1,Perth_49,0.820000,3875821.110000
7123,1,Perth_49,0.820000,3877948.610000
7124,1,Perth_49,0.820000,3884619.330000
7125,1,Perth_49,0.820000,3884619.330000
7126,1,Perth_49,0.820000,3884619.330000
7127,1,Perth_49,0.820000,3884619.330000
7128,1,Perth_49,0.820000,3884619.330000
7129,1,Perth_49,0.820000,3884619.330000
7130,1,Perth_49,0.820000,3884619.330000
7131,1,Perth_49,0.820000,3884619.330000
7132,1,Perth_49,0.820000,3884619.330000
7133,1,Perth_49,0.820000,3885907.480000
7134,1,Perth_49,0.820000,3888213.060000
7135,1,Perth_49,0.820000,3888213.060000
7136,1,Perth_49,0.820000,3888213.060000
7137,1,Perth_49,0.820000,3891726.340000
7138,1,Perth_49,0.820000,3891726.340000
7139,1,Perth_49,0.820000,3891726.340000
7140,1,Perth_49,0.820000,3891726.340000
7141,1,Perth_49,0.820000,3891726.340000
7142,1,Perth_49,0.820000,3891726.340000
7143,1,Perth_49,0.820000,3894245.480000
7144,1,Perth_49,0.820000,3894245.480000
7145,1,Perth_49,0.820000,3894245.480000
7146,1,Perth_49,0.820000,3894245.480000
7147,1,Perth_49,0.820000,3894245.480000
7148,1,Perth_49,0.820000,3894843.360000
7149,1,Perth_49,0.830000,3899656.640000
7150,1,Perth_49,0.830000,3900936.990000
7151,1,Perth_49,0.830000,3903429.680000
7152,1,Perth_49,0.830000,3906236.160000
7153,1,Perth_49,0.830000,3906236.160000
7154,1,Perth_49,0.830000,3906236.160000
7155,1,Perth_49,0.830000,3906236.160000
7156,1,Perth_49,0.830000,3906236.160000
7157,1,Perth_49,0.830000,3907073.260000
7158,1,Perth_49,0.830000,3914367.760000
7159,1,Perth_49,0.830000,3914367.760000
7160,1,Perth_49,0.830000,3914367.760000
7161,1,Perth_49,0.830000,3914367.760000
7162,1,Perth_49,0.830000,3914367.760000
7163,1,Perth_49,0.830000,3914367.760000
7164,1,Perth_49,0.830000,3914367.760000
7165,1,Perth_49,0.830000,3914367.760000
7166,1,Perth_49,0.830000,3914367.760000
7167,1,Perth_49,0.830000,3914367.760000
7168,1,Perth_49,0.830000,3914367.760000
7169,1,Perth_49,0.830000,3914367.760000
7170,1,Perth_49,0.830000,3914755.010000
7171,1,Perth_49,0.830000,3914755.010000
7172,1,Perth_49,0.830000,3914755.010000
7173,1,Perth_49,0.830000,3914755.010000
7174,1,Perth_49,0.830000,3915507.560000
7175,1,Perth_49,0.830000,3915507.560000
7176,1,Perth_49,0.830000,3915507.560000
7177,1,Perth_49,0.830000,3915507.560000
7178,1,Perth_49,0.830000,3915507.560000
7179,1,Perth_49,0.830000,3920413.020000
7180,1,Perth_49,0.830000,3920413.020000
7181,1,Perth_49,0.830000,3920413.020000
7182,1,Perth_49,0.830000,3920413.020000
7183,1,Perth_49,0.830000,3922811.780000
7184,1,Perth_49,0.830000,3922811.780000
7185,1,Perth_49,0.830000,3933917.070000
7186,1,Perth_49,0.830000,3933917.070000
7187,1,Perth_49,0.830000,3933917.070000
7188,1,Perth_49,0.830000,3933917.070000
7189,1,Perth_49,0.830000,3933917.070000
7190,1,Perth_49,0.830000,3936428.230000
7191,1,Perth_49,0.830000,3936428.230000
7192,1,Perth_49,0.830000,3936428.230000
7193,1,Perth_49,0.830000,3936428.230000
7194,1,Perth_49,0.830000,3936428.230000
7195,1,Perth_49,0.830000,3936428.230000
7196,1,Perth_49,0.830000,3936428.230000
7197,1,Perth_49,0.830000,3936428.230000
7198,1,Perth_49,0.830000,3936428.230000
7199,1,Perth_49,0.830000,3936428.230000
7200,1,Perth_49,0.830000,3940358.930000
7201,1,Perth_49,0.830000,3940358.930000
7202,1,Perth_49,0.830000,3940358.930000
7203,1,Perth_49,0.830000,3941509.370000
7204,1,Perth_49,0.830000,3941509.370000
7205,1,Perth_49,0.830000,3941509.370000
7206,1,Perth_49,0.830000,3941509.370000
7207,1,Perth_49,0.830000,3941509.370000
7208,1,Perth_49,0.830000,3941509.370000
7209,1,Perth_49,0.830000,3941509.370000
7210,1,Perth_49,0.830000,3941509.370000
7211,1,Perth_49,0.830000,3941509.370000
7212,1,Perth_49,0.830000,3941509.370000
7213,1,Perth_49,0.830000,3941509.370000
7214,1,Perth_49,0.830000,3941509.370000
7215,1,Perth_49,0.830000,3941509.370000
7216,1,Perth_49,0.830000,3941509.370000
7217,1,Perth_49,0.830000,3941509.370000
7218,1,Perth_49,0.830000,3942071.680000
7219,1,Perth_49,0.830000,3942071.680000
7220,1,Perth_49,0.830000,3942071.680000
7221,1,Perth_49,0.830000,3942071.680000
7222,1,Perth_49,0.830000,3942071.680000
7223,1,Perth_49,0.830000,3942071.680000
7224,1,Perth_49,0.830000,3942071.680000
7225,1,Perth_49,0.830000,3942235.460000
7226,1,Perth_49,0.830000,3942235.460000
7227,1,Perth_49,0.830000,3942235.460000
7228,1,Perth_49,0.830000,3942235.460000
7229,1,Perth_49,0.830000,3942235.460000
7230,1,Perth_49,0.830000,3942235.460000
7231,1,Perth_49,0.830000,3942235.460000
7232,1,Perth_49,0.830000,3942235.460000
7233,1,Perth_49,0.830000,3942235.460000
7234,1,Perth_49,0.830000,3942235.460000
7235,1,Perth_49,0.830000,3942235.460000
7236,1,Perth_49,0.830000,3942235.460000
7237,1,Perth_49,0.840000,3943940.730000
7238,1,Perth_49,0.840000,3943940.730000
7239,1,Perth_49,0.840000,3944967.810000
7240,1,Perth_49,0.840000,3944967.810000
7241,1,Perth_49,0.840000,3944967.810000
7242,1,Perth_49,0.840000,3944967.810000
7243,1,Perth_49,0.840000,3952970.810000
7244,1,Perth_49,0.840000,3952970.810000
7245,1,Perth_49,0.840000,3952970.810000
7246,1,Perth_49,0.840000,3952970.810000
7247,1,Perth_49,0.840000,3952970.810000
7248,1,Perth_49,0.840000,3952970.810000
7249,1,Perth_49,0.840000,3952970.810000
7250,1,Perth_49,0.840000,3952970.810000
7251,1,Perth_49,0.840000,3952970.810000
7252,1,Perth_49,0.840000,3952970.810000
7253,1,Perth_49,0.840000,3952970.810000
7254,1,Perth_49,0.840000,3952970.810000
7255,1,Perth_49,0.840000,3952970.810000
7256,1,Perth_49,0.840000,3952970.810000
7257,1,Perth_49,0.840000,3952970.810000
7258,1,Perth_49,0.840000,3952970.810000
7259,1,Perth_49,0.840000,3952970.810000
7260,1,Perth_49,0.840000,3952970.810000
